id,name,club,countryName
21866,Kieler SV Holstein 1900 U19,Holstein Kiel U19,Germany
21867,DSC Arminia Bielefeld U19,Arminia Bielefeld U19,Germany
21868,SC Fortuna Köln U19,Fortuna Köln U19,Germany
21869,Rot-Weiss Essen U19,Rot-Weiss Essen U19,Germany
21870,FC Augsburg U19,Augsburg U19,Germany
21871,FSV Frankfurt Under 19,FSV Frankfurt U19,Germany
21872,SV Stuttgarter Kickers U19,Stuttgarter Kickers U19,Germany
21873,1. FC Germania Egestorf-Langreder,Germania Egestorf,Germany
21874,SSV Jeddeloh,Jeddeloh,Germany
22141,TSV Aubstadt,Aubstadt,Germany
22142,DJK Ammerthal,Ammerthal,Germany
22143,FC Amberg,Amberg,Germany
22144,SV Alemannia Haibach,Alemannia Haibach,Germany
22145,SpVgg Selbitz,Selbitz,Germany
22146,SpVgg Jahn Forchheim,Jahn Forchheim,Germany
22147,ASV Hollfeld,Hollfeld,Germany
22148,ASV Neumarkt,Neumarkt,Germany
22149,DJK Don Bosco Bamberg,DJK Bamberg,Germany
22150,1. FC Sand,1. FC Sand,Germany
22151,TSV Kleinrinderfeld,Kleinrinderfeld,Germany
22152,1. FC Trogen,Trogen,Germany
22153,FC Affing,Affing,Germany
22154,BCF Wolfratshausen,Wolfratshausen,Germany
22155,TSV Kottern-St. Mang,Kottern,Germany
22156,TSV Schwabmünchen,Schwabmünchen,Germany
22157,1. FC Sonthofen,Sonthofen,Germany
22158,VfB Eichstätt,Eichstätt,Germany
22159,SpVgg Grün-Weiss Deggendorf,Deggendorf,Germany
22160,SpVgg Hankofen-Hailing,Hankofen-Hailing,Germany
22161,FC Unterföhring,Unterföhring,Germany
22162,BC Aichach,Aichach,Germany
22163,SpVgg Landshut,Landshut,Germany
22164,SG Blau-Gelb Laubsdorf,Blau-Gelb Laubsdorf,Germany
22165,FC Einheit Rudolstadt,Einheit Rudolstadt,Germany
22166,Heidenauer SV,Heidenauer SV,Germany
22167,Hallescher FC II,Hallescher FC II,Germany
22168,FSV Wacker 90 Nordhausen,Wacker Nordhausen,Germany
22169,FC Elmshorn 1920,Elmshorn,Germany
22170,FSV 08 Bissingen,Bissingen,Germany
22171,FC Singen 04,Singen,Germany
22172,TSV Grunbach,Grunbach,Germany
22173,SV 1919 Sonsbeck,Sonsbeck,Germany
22174,VfL Rhede,Rhede,Germany
22175,SV Uedesheim,Uedesheim,Germany
22176,Sportfreunde Baumberg,SF Baumberg,Germany
22177,TV Jahn Dinslaken-Hiesfeld,Jahn Dinslaken-Hiesfeld,Germany
22178,SV Hönnepel-Niedermörmter,Hönnepel-Niedermörmter,Germany
22179,Sportfreunde Hamborn 07,SF Hamborn,Germany
22180,Cronenberger SC,Cronenberger SC,Germany
22181,SC 1911 Kapellen-Erft,Kapellen-Erft,Germany
22182,Ratinger Spvg Germania 04/19,Germania Ratingen,Germany
22183,SC Rot-Weiß Oberhausen 1904 II,Rot-Weiß Oberhausen II,Germany
22184,VfR Krefeld-Fischeln,Krefeld-Fischeln,Germany
22185,1. FC Wülfrath,Wülfrath,Germany
22221,SV Germania Hauenhorst,Germania Hauenhorst,Germany
22222,SV Eintracht Leipzig-Süd,Eintracht Leipzig-Süd,Germany
22223,1. FC Gievenbeck,Gievenbeck,Germany
22224,SC Roland Beckum,Roland Beckum,Germany
22225,TuS Ennepetal,Ennepetal,Germany
22226,SuS 09 Neuenkirchen,Neuenkirchen,Germany
22227,TuS Heven 09,Heven,Germany
22249,TuRa Meldorf,TuRa Meldorf,Germany
22250,FC Dornbreite Lübeck,Dornbreite Lübeck,Germany
22251,TuS Hartenholm,Hartenholm,Germany
22252,SSC Hagen Ahrensburg,Hagen Ahrensburg,Germany
22253,SC Halberg Brebach,Halberg Brebach,Germany
22254,TSG Pfeddersheim,Pfeddersheim,Germany
22255,SV Mehring,Mehring,Germany
22256,TSC Euskirchen,Euskirchen,Germany
22257,TSV Hertha Walheim,Hertha Walheim,Germany
22258,FC Viktoria 08 Arnoldsweiler,Viktoria Arnoldsweiler,Germany
22259,SC Germania Erftstadt-Lechenich,Germania Erftstadt,Germany
22260,SG Köln-Worringen,Köln-Worringen,Germany
22261,FC Hürth,Hürth,Germany
22262,Hilal Maroc Bergheim,Hilal Maroc Bergheim,Germany
22263,Spvg Wesseling-Urfeld,Wesseling-Urfeld,Germany
22264,VfL Alfter,Alfter,Germany
22265,SF Troisdorf,Troisdorf,Germany
22266,SC Brühl,SC Brühl,Germany
22395,FC Marnheim,Marnheim,Germany
22475,Bramfelder SV,Bramfelder SV,Germany
22476,VfL Wolfsburg II,Wolfsburg II,Germany
22485,SC Lehe-Spaden,Lehe-Spaden,Germany
22486,SC Sparta Bremerhaven,Sparta Bremerhaven,Germany
22908,SV Eintracht Trier 05 Under 19,Eintracht Trier U19,Germany
22909,Rasen Ballsport Leipzig Under 19,RB Leipzig U19,Germany
22910,VfB Lübeck Under 19,Lübeck U19,Germany
24379,Neckarsulmer Sport Union,Neckarsulmer SU,Germany
24380,Potsdamer Kickers,Potsdamer Kickers,Germany
24432,FC Viktoria 1889 Berlin Lichterfelde-Tempelhof,Viktoria Berlin,Germany
24439,SV Erlenbach am Main,Erlenbach,Germany
24440,SV Pullach im Isartal,Pullach,Germany
24441,FC Pipinsried,Pipinsried,Germany
24442,TSV 1883 Bogen,Bogen,Germany
24443,SV Raisting,Raisting,Germany
24444,VfR Garching,Garching,Germany
24467,SC Alstertal-Langenhorn,Alstertal-Langenhorn,Germany
24468,SV Blankenese,Blankenese,Germany
24469,TuS Dassendorf,Dassendorf,Germany
24507,Berliner SV Hürtürkel,Hürtürkel,Germany
24508,FC Strausberg,Strausberg,Germany
24509,SV Gläserzell,Gläserzell,Germany
24548,SG Union Sandersdorf,Union Sandersdorf,Germany
24570,FC Viktoria 1889 Berlin Lichterfelde-Tempelhof,Viktoria Berlin,Germany
24571,Frauenfußballverein Leipzig,FFV Leipzig,Germany
24572,FC Viktoria 1889 Berlin Lichterfelde-Tempelhof II,Viktoria Berlin II,Germany
24573,Frauenfußballverein Leipzig II,FFV Leipzig II,Germany
24574,MSV Wernigerode,Wernigerode,Germany
24611,1. FC Wunstorf,Wunstorf,Germany
24612,Turnerbund Uphusen,TB Uphusen,Germany
24613,I. SC Göttingen,I. SC Göttingen,Germany
24679,FC Ederbergland,Ederbergland,Germany
24680,Sportfreunde Seligenstadt,SF Seligenstadt,Germany
24681,SV Wiesbaden 1899,SV Wiesbaden,Germany
24682,TSV Lehnerz,Lehnerz,Germany
24759,PSV Wesel-Lackhausen,Wesel-Lackhausen,Germany
24760,VfB 03 Hilden,Hilden,Germany
24762,SGS Essen 19/68 II,SGS Essen II,Germany
24763,SV Eintracht Solingen,Eintracht Solingen,Germany
24764,VfL Bochum 1848 II,Bochum II,Germany
24779,SG Dynamo Dresden U19,Dynamo Dresden U19,Germany
24780,SV Wacker Burghausen U19,Wacker Burghausen U19,Germany
24781,FC Astoria Walldorf U19,Astoria Walldorf U19,Germany
24782,VfL Theesen U19,Theesen U19,Germany
24818,FC Hertha Wiesbach,Hertha Wiesbach,Germany
24819,Spvgg Burgbrohl,Burgbrohl,Germany
24820,1. FC Bruchsal,Bruchsal,Germany
24821,1. FC Heidenheim 1846 II,Heidenheim II,Germany
24822,FV Ravensburg,Ravensburg,Germany
24823,SV Oberachern,Oberachern,Germany
24824,SV Eichede II,Eichede II,Germany
24825,TSV Schilksee,Schilksee,Germany
24828,SV Henstedt-Ulzburg,Henstedt-Ulzburg,Germany
24864,1. FC Magdeburg Under 19,Magdeburg U19,Germany
24865,Niendorfer TSV Under 19,Niendorfer TSV U19,Germany
24866,TuS Koblenz 1911 U19,Koblenz U19,Germany
24867,SV 07 Elversberg Under 19,Elversberg U19,Germany
24883,SSV Merten 1925,SSV Merten,Germany
24884,SV Schwarz-Weiß Nierfeld 1929,SW Nierfeld,Germany
24885,SV Rödinghausen,Rödinghausen,Germany
24886,SV Zweckel,Zweckel,Germany
25718,Magdeburger SV 90 Preussen,MSV 90 Preussen,Germany
26094,TSV Rosenberg,TSV Rosenberg,Germany
26095,VfR Gommersdorf,VfR Gommersdorf,Germany
26096,SG Oftersheim,SG Oftersheim,Germany
26097,FC Grünsfeld,FC Grünsfeld,Germany
26098,TSV Höpfingen,TSV Höpfingen,Germany
26099,VfB St. Leon,St. Leon,Germany
26100,SV Kickers Pforzheim,Kickers Pforzheim,Germany
26101,1. CfR Pforzheim,CfR Pforzheim,Germany
26102,Sportfreunde Dinkelsbühl,Sportfreunde Dinkelsbühl,Germany
26103,TSV Nördlingen,Nördlingen,Germany
26104,SSC Südwest 1947 Berlin,Südwest Berlin,Germany
26105,Berliner SC,Berliner SC,Germany
26106,FC Hertha 03 Zehlendorf,Hertha Zehlendorf,Germany
26107,Charlottenburger FC Hertha 06 Berlin,CFC Hertha,Germany
26108,TSV Rudow 1888,Rudow,Germany
26109,SC Charlottenburg Berlin,SCC Berlin,Germany
26110,SC Gatow,Gatow,Germany
26111,SC Staaken 1919 Berlin,Staaken,Germany
26112,SC Eintracht Miersdorf / Zeuthen,Miersdorf / Zeuthen,Germany
26113,Werderaner FC Viktoria,Werderaner Viktoria,Germany
26114,VfB Hohenleipisch 1912,Hohenleipisch,Germany
26115,SV Victoria Seelow,Victoria Seelow,Germany
26116,FC Schwedt 02,Schwedt,Germany
26117,TuS Sachsenhausen,Sachsenhausen,Germany
26118,SG 47 Bruchmühle,Bruchmühle,Germany
26119,Eisenhüttenstädter FC Stahl,EFC Stahl,Germany
26120,Regionaler SV Eintracht 1949,RSV Eintracht,Germany
26121,TuS Osdorf,Osdorf,Germany
26122,Blau-Weiß 96 Schenefeld,Blau-Weiß Schenefeld,Germany
26123,Dersimspor Hamburg,Dersimspor,Germany
26124,1. Hanauer FC,Hanau,Germany
26125,Großenritter SV Eintracht Baunatal,Eintracht Baunatal,Germany
26126,VfB Ginsheim,Ginsheim,Germany
26127,TSV Steinbach,Steinbach,Germany
26128,SSV Sand,SSV Sand,Germany
26129,Turnerschaft Ober-Roden,TS Ober-Roden,Germany
26130,Sportfreunde Blau-Gelb Marburg,SF BG Marburg,Germany
26131,TuS Dietkirchen,Dietkirchen,Germany
26132,MSV Pampow,Pampow,Germany
26133,FSV 1919 Malchin,Malchin,Germany
26134,TSV Friedland 1814,Friedland,Germany
26135,Sievershäger SV,Sievershäger SV,Germany
26136,Grimmener SV,Grimmener SV,Germany
26137,Vorpommersche FC Anklam,VFC Anklam,Germany
26138,Rostocker FC,Rostocker FC,Germany
26139,SC Borussia Lindenthal-Hohenlind,Borussia Lindenthal,Germany
26140,FC Inde Hahn,Inde Hahn,Germany
26141,Kaller SC,Kaller SC,Germany
26142,FV Wiehl 2000,Wiehl,Germany
26143,SV Brachelen,Brachelen,Germany
26144,TFC Inter Troisdorf,Inter Troisdorf,Germany
26145,FC Leverkusen,FC Leverkusen,Germany
26146,TSV 05 Ronsdorf,Ronsdorf,Germany
26147,SV 08/​29 Friedrichsfeld,Friedrichsfeld,Germany
26148,TV Dinklage,Dinklage,Germany
26149,SV Morbach,Morbach,Germany
26150,SG Badem,Badem,Germany
26151,SG Ellscheid,Ellscheid,Germany
26152,TSV Emmelshausen,Emmelshausen,Germany
26153,SG Ellingen,Ellingen,Germany
26154,SG Altenkirchen,Altenkirchen,Germany
26155,TuS Oberwinter,Oberwinter,Germany
26156,SG 2000 Mülheim-Kärlich,Mülheim-Kärlich,Germany
26157,DJK Bildstock,Bildstock,Germany
26158,FV Schwalbach,Schwalbach,Germany
26159,VfB Dillingen,Dillingen,Germany
26160,SC Großrosseln,Großrosseln,Germany
26161,SV Saar 05 Saarbrücken Jugenfussball,Saar Saarbrücken,Germany
26162,SV Bübingen,Bübingen,Germany
26163,TuS Steinbach 1898,TuS Steinbach,Germany
26164,TSV Cossebaude,Cossebaude,Germany
26165,BSG Stahl Riesa,Stahl Riesa,Germany
26166,VfB Zwenkau 02,Zwenkau,Germany
26167,NFV Gelb-Weiß Görlitz,Gelb-Weiß Görlitz,Germany
26168,SV Germania Mittweida,Germania Mittweida,Germany
26169,BSV Gelenau,Gelenau,Germany
26170,BSG Chemie Leipzig,Chemie Leipzig,Germany
26171,SG Rot-Weiß Thalheim,Rot-Weiß Thalheim,Germany
26172,1. FC Weißenfels,Weißenfels,Germany
26173,Burger BC,Burger BC,Germany
26174,FSV Barleben,Barleben,Germany
26175,Eisenbahnersportgemeinschaft Halle,ESG Halle,Germany
26176,TV Askania Bernburg,Askania Bernburg,Germany
26177,SV Braunsbedra,Braunsbedra,Germany
26178,SV Förderstedt,Förderstedt,Germany
26179,1. FC Romonta Amsdorf,Romonta Amsdorf,Germany
26180,SV Irxleben,Irxleben,Germany
26181,Oldenburger SV,Oldenburger SV,Germany
26182,Büchen-Siebeneichener SV,Büchen-Siebeneichener SV,Germany
26183,FV Lörrach-Brombach,Lörrach-Brombach,Germany
26184,SV Weil 1910,Weil,Germany
26185,VfR Hausen an der Möhlin,Hausen,Germany
26186,FC Bötzingen,Bötzingen,Germany
26187,SV Waldkirch,Waldkirch,Germany
26188,FC Bad Dürrheim,Bad Dürrheim,Germany
26189,Lahrer FV 03,Lahrer FV,Germany
26190,SV Stadelhofen,Stadelhofen,Germany
26191,1. SV Mörsch,Mörsch,Germany
26193,VfL Rüdesheim,Rüdesheim,Germany
26194,TB Jahn Zeiskam,Jahn Zeiskam,Germany
26195,ASV Fußgönheim,Fußgönheim,Germany
26196,Türkisch-Deutscher SV Mutterstadt,TDSV Mutterstadt,Germany
26197,TSV Schott Mainz,Schott Mainz,Germany
26198,SG Rieschweiler,Rieschweiler,Germany
26199,SV Grün-Weiß Siemerode,Grün-Weiß Siemerode,Germany
26200,1. FC Sonneberg,Sonneberg,Germany
26201,FC Thüringen Weida,Thüringen Weida,Germany
26202,SV Wacker Bad Salzungen,Wacker Bad Salzungen,Germany
26203,FC Blau-Weiß Dachwig-Döllstädt,BW Dachwig-​Döllstädt,Germany
26204,SG Bad Lobenstein / ​Helmsgrün,Lobenstein / ​Helmsgrün,Germany
26205,FC Eisenach,Eisenach,Germany
26206,SV Blau Weiss 90 Neustadt /​ Orla,BW Neustadt /​ Orla,Germany
26207,BSG Wismut Gera,Wismut Gera,Germany
26208,1. SC 1911 Heiligenstadt,Heiligenstadt,Germany
26209,Suryoye Paderborn,Suryoye Paderborn,Germany
26210,SV Brilon,Brilon,Germany
26211,DJK TuS Hordel,Hordel,Germany
26212,SC Herford,Herford,Germany
26213,SuS Stadtlohn,Stadtlohn,Germany
26214,Werler Turnverein Preußen,Preußen TV Werl,Germany
26215,TSV Marl-Hüls,Marl-Hüls,Germany
26216,FC Wangen,Wangen,Germany
26217,SV Ebnat,Ebnat,Germany
26218,TSV Ilshofen,Ilshofen,Germany
26219,TSV Heimerdingen,Heimerdingen,Germany
26220,SV Böblingen,Böblingen,Germany
26221,VfL Brackenheim,Brackenheim,Germany
26222,FV Ravensburg II,Ravensburg II,Germany
26223,SV Nehren,Nehren,Germany
26224,SV Zimmern ob Rottweil,Zimmern,Germany
26225,FV Olympia Laupheim,Olympia Laupheim,Germany
26226,SC Geislingen,Geislingen,Germany
27448,1. FC Wilmersdorf,Wilmersdorf,Germany
27571,Germany Under 23,Germany U23,Germany
27949,Germany Under 18,Germany U18,Germany
28085,Heeslinger SC,Heeslinger SC,Germany
28955,1. FFC Frankfurt III,FFC Frankfurt III,Germany
28957,FC Ingolstadt 04,Ingolstadt,Germany
28959,SG 99 Andernach,Andernach,Germany
28961,SC 2013 Bad Neuenahr,Bad Neuenahr,Germany
28963,FFV Fortuna Göcklingen,Fortuna Göcklingen,Germany
28965,Düsseldorfer CfR links,CfR links,Germany
28967,Warendorfer SU,Warendorfer SU,Germany
28969,SV Heidekraut Andervenne,Heidekraut,Germany
28971,TSV Limmer,Limmer,Germany
29161,SV Erlbach,Erlbach,Germany
29181,SV Frisia 03 Risum-Lindholm,Frisia 03 Risum-Lindholm,Germany
29183,TSV Gadeland,Gadeland,Germany
29185,SSV Güster,Güster,Germany
29295,FC Bergheim 2000,Bergheim,Germany
29297,VfL Leverkusen,VfL Leverkusen,Germany
29299,SV 1914 Eilendorf,Eilendorf,Germany
29301,SC Spelle-Venhaus 1946 e.V.,Spelle-Venhaus,Germany
29405,FV 07 Diefflen,Diefflen,Germany
29539,1. FC Mönchengladbach Under 19,1. FC M'gladbach U19,Germany
29543,SV Meppen Under 19,Meppen U19,Germany
29545,Eintracht Braunschweig Under 19,Eintracht Braunschw U19,Germany
29575,VdS 1920 Nievenheim,Nievenheim,Germany
29679,VfR Aalen 1921 II,Aalen II,Germany
29681,FC Germania Friedrichstal,Germania Friedrichstal,Germany
29685,TSV 1882 Landsberg am Lech,Landsberg,Germany
29687,TSV 1865 Dachau,Dachau,Germany
29689,Deutsche Jugend Kraft Vilzing 1967,Vilzing,Germany
29691,TSV Neudrossenfeld,Neudrossenfeld,Germany
29697,SpVgg 05 Frankfurt-Oberrad,Oberrad,Germany
29699,Buxtehuder SV 1862,Buxtehude,Germany
29701,FC Süderelbe,Süderelbe,Germany
29737,Leher Turnerschaft,Leher TS,Germany
29739,TSV Grolland,Grolland,Germany
29771,VfR Aalen 1921 Under 19,Aalen U19,Germany
29965,Sport-Club Aplerbeck 09 Dortmund,ASC Dortmund,Germany
29967,Rasen Ballsport Leipzig II,RB Leipzig II,Germany
29969,Eutin SV 1908,Eutin 08,Germany
29971,FC Angeln 02,Angeln 02,Germany
30385,SV Union Meppen,Union Meppen,Germany
30387,SV Blau-Weiß Berlin,Blau-Weiß Berlin,Germany
30389,SpVgg Rommelshausen,Rommelshausen,Germany
30391,1. FC Riegelsberg,Riegelsberg,Germany
30393,1. FFC Bergisch Gladbach,Bergisch Gladbach,Germany
30395,TSC Vahdet Braunschweig,Vahdet Braunschweig,Germany
30433,SV Gonsenheim Under 19,Gonsenheim U19,Germany
30435,Flensburg 08 Under 19,Flensburg 08 U19,Germany
31019,TuS Metzingen,Metzingen,Germany
31021,Sportfreunde Dorfmerkingen,Spfr. Dorfmerkingen,Germany
31023,SV Schluchtern,Schluchtern,Germany
31025,TSV Weilheim an der Teck,Weilheim Teck,Germany
31027,SV Ebersbach an der Fils,Ebersbach an der Fils,Germany
31029,TSV Berg,Berg,Germany
31213,FC Neustadt,FC Neustadt,Germany
31215,TuS Oppenau,Oppenau,Germany
31217,FSV Rot-Weiß Stegen,Rot Weiß Stegen,Germany
31219,SV Endingen,Endingen,Germany
31221,VfR Achern,Achern,Germany
31223,FV Schutterwald,Schutterwald,Germany
31225,FC Radolfzell,Radolfzell,Germany
31227,SV Solvay Freiburg,Solvay Freiburg,Germany
31229,FC Schatthausen,Schatthausen,Germany
31231,FC Lohrbach,Lohrbach,Germany
31233,FC 1946 Rauenberg,Rauenberg,Germany
31235,TSV 1887 Wieblingen,Wieblingen,Germany
31237,SV Langensteinbach,Langensteinbach,Germany
31239,FV 1918 Brühl,FV Brühl,Germany
31241,TSV Amicitia Viernheim,Amicitia Viernheim,Germany
31243,SpVgg. Durlach-Aue,Durlach Aue,Germany
31641,SV Nieder-Wöllstadt,Nieder-Wöllstadt,Germany
31643,SV 07 Geinsheim,Geinsheim,Germany
31645,SSV Lindheim,Lindheim,Germany
31647,VfB 1900 Giessen,Giessen,Germany
31649,FV 09 Breidenbach,Breidenbach,Germany
31727,TSV Chemie Premnitz,Chemie Premnitz,Germany
31729,VfB Krieschow 1921,Krieschow,Germany
31731,SV Schwarz-Rot Neustadt,SR Neustadt,Germany
31733,SV Blau-Weiß Petershagen-Eggersdorf,Petershagen-Eggersdorf,Germany
31735,SV Grün-Weiß Brieselang,Grün-Weiß Brieselang,Germany
31765,VfL 1907 Neustadt,VfL Neustadt,Germany
31767,FV 1920 Dudenhofen,Dudenhofen,Germany
31769,SG 1946 Hüffelsheim/Niederhausen,Hüffelsheim/Niederhausen,Germany
31771,SV 1931 Hermersberg,SV Hermersberg,Germany
31773,TSG 1846 Bretzenheim,Bretzenheim,Germany
31785,FSV 06 Ohratal Ohrdruf,Ohratal Ohrdruf,Germany
31787,SG SV Motor Altenburg,Motor Altenburg,Germany
31789,SpVgg Geratal,Geratal,Germany
31791,SV Elstertal Silbitz/Crossen,El. Silbitz/Crossen,Germany
31793,SpVgg Siebleben 06,Siebleben,Germany
31795,SV Borsch 1925,SV Borsch,Germany
31797,SV Eintracht Eisenberg,Eintracht Eisenberg,Germany
31799,BSV Eintracht Sondershausen,Eintracht Sondershausen,Germany
31801,FC Mecklenburg Schwerin,Mecklenburg Schwerin,Germany
31803,SG Dynamo Schwerin,Dynamo Schwerin,Germany
31805,FC Förderkader Rene Schneider,Rene Schneider,Germany
31807,SV Pastow,Pastow,Germany
31809,SpVgg Cambs-Leezen Traktor,Cambs-Leezen Traktor,Germany
31811,Hagenower SV,Hagenower,Germany
31813,FV Dresden 06 Laubegast,Dresden Laubegast,Germany
31815,FV Eintracht Niesky,Eintracht Niesky,Germany
31817,Bischofswerdaer FV 08,Bischofswerdaer,Germany
31819,FC International Leipzig,International Leipzig,Germany
31821,Post SV Dresden,Post Dresden,Germany
31823,SG Leipziger Verkehrsbetriebe,LVB,Germany
31825,BSC Freiberg,BSC Freiberg,Germany
31827,VfL 05 Hohenstein-Ernstthal,Hohenstein-Ernstthal,Germany
31829,SV Eintracht Elster,Eintracht Elster,Germany
31831,SV Merseburg,Merseburg,Germany
31833,SV Eintracht Emseloh,Eintracht Emseloh,Germany
31835,1. FC Bitterfeld-Wolfen,Bitterfeld-Wolfen,Germany
31837,Oscherslebener SC 1990,Oscherslebener,Germany
31839,TV Kalkum-Wittlaer,Kalkum-Wittlaer,Germany
31841,1. FC Mönchengladbach 1894,1. FC M'gladbach,Germany
31857,DJK Teutonia St.Tönis 1920,Teutonia St.Tönis,Germany
32139,SC 1893 Friedrichsthal,SC Friedrichsthal,Germany
32141,SV Weiskirchen 1926,Weiskirchen,Germany
32143,SG 1930 Gresaubach,SG Saubach,Germany
32149,SV Hülzweiler,Hülzweiler,Germany
32157,SV 1911 Klarenthal,Klarenthal,Germany
32165,SV Habach 1957,Habach,Germany
32167,SV Preußen 1919 Merchweiler,SV Merchweiler,Germany
32183,Borussia Monchengladbach Under 21,Borussia M'gladbach U21,Germany
32187,FC Schalke 04 Under 21,Schalke 04 U21,Germany
32195,CSV SF Bochum-Linden,Bochum-Linden,Germany
32197,SpVgg Vreden 1921 e.V.,Vreden,Germany
32199,BSV Schüren,Schüren,Germany
32201,Concordia Wiemelhausen,Concordia Wiemelhausen,Germany
32203,SpVg. Olpe 1919,Olpe,Germany
32205,SC Buer Hassel 1919,Hassel,Germany
32207,1. FC Kaan-Marienborn 07,Kaan-Marienborn,Germany
32305,SG Union 94 Würm-Lindern,Union 94 Würm-Lindern,Germany
32307,VfR Wipperfürth 1914,Wipperfürth,Germany
32309,SV Schlebusch 1923,Schlebusch,Germany
32311,1. FC Heinsberg-Lieck,Heinsberg-Lieck,Germany
32313,Siegburger SV 04,Siegburger,Germany
32315,TuS 05 Oberpleis,Oberpleis,Germany
32317,SV Rott 1927,Rott,Germany
32375,VfB Wissen 1914,Wissen,Germany
32377,TuS Rot-Weiss Koblenz,TuS RW Koblenz,Germany
32379,Wiedbachtaler Sportfreunde Neitersen,SG Neitersen,Germany
32381,FC Blau Weiß Karbach,Karbach,Germany
32383,SV Eintracht Irsch,SG Irsch,Germany
32385,SV Leiwen-Köwerich 2000,Leiwen-Köwerich,Germany
32387,DJK Buchholz,SG Buchholz,Germany
32389,SG 99 Andernach,Andernach,Germany
32391,SG Zell,Zell,Germany
32592,SV Billstedt-Horn 1891,Billstedt-Horn,Germany
32593,TuS Berne,TuS Berne,Germany
32594,TSV Seestermühe Marsch 1924,Seestermühe,Germany
32595,SC Schwarzenbek 1916,Schwarzenbek,Germany
32596,SV Este 06/70,Este 06/70,Germany
32598,Blau Weiss Hohen Neuendorf,Hohen Neuendorf,Germany
32599,1.FC Schöneberg,Schöneberg,Germany
32600,BSV Eintracht Mahlsdorf,Eintracht Mahlsdorf,Germany
32601,SF Johannisthal,Johannisthal,Germany
32602,1.FC Galatasaray Spandau,Galatasaray Spandau,Germany
32739,SC Borgfeld,Borgfeld,Germany
33051,Germany Under 16,Germany U16,Germany
33326,TSB Flensburg,TSB Flensburg,Germany
33327,FC Eintracht Cuxhaven 01,Eintracht Cuxhaven,Germany
33713,ASV Zirndorf,ASV Zirndorf,Germany
33723,Fanclub Red Power,Fanclub Red Power,Germany
33737,SG Berlebeck-Heiligenkirchen,Berlebeck-Heiligenkirch.,Germany
33766,TSV 03 Urbach,TSV 03 Urbach,Germany
33767,SV Grün-Weiss Wasungen,Grün-Weiss Wasungen,Germany
33773,TSV 1872 Langenwetzendorf,Langenwetzendorf,Germany
33774,FSV Martinroda,Martinroda,Germany
33780,SV Trusetal 05,SV Trusetal,Germany
33781,SV Kirchanschöring,Kirchanschöring,Germany
33785,MTV Barum,MTV Barum,Germany
33791,SC Hessen Dreieich,Hessen Dreieich,Germany
33792,Hetlinger MTV,Hetlinger MTV,Germany
33805,ASV Burglengenfeld,Burglengenfeld,Germany
