id,name,club,countryName
33806,SpVgg 1946 Ruhmannsfelden-Zachenberg,Ruhmannsfelden,Germany
33807,Teutonia Watzenborn-Steinberg,Teutonia WS,Germany
33814,Württemberg,Württemberg,Germany
33819,SG Gangelt-Hastenrath 1999,SGGH99,Germany
33832,TuS Haltern am See,TuS Haltern,Germany
33836,1. FC Lübars,Lübars,Germany
33986,Haimbacher SV,Haimbacher,Germany
34042,SpVgg Baiertal,Baiertal,Germany
34043,FC Zuzenhausen,Zuzenhausen,Germany
34076,VfB Gartenstadt,Gartenstadt,Germany
34108,FSV Hessen Wetzlar,Hessen Wetzlar,Germany
34116,1. FC Frankfurt,FC Frankfurt,Germany
34117,SC Weimar,Weimar,Germany
34131,FK Pirmasens II,Pirmasens II,Germany
34132,FSV Viktoria Jägersburg 1928,Jägersburg,Germany
34134,TSG Sprockhövel 1881 Under 19,Sprockhövel U19,Germany
34135,FC Ingolstadt 04 Under 19,Ingolstadt U19,Germany
34136,1. FC Heidenheim 1846 Under 19,Heidenheim U19,Germany
34137,SV Darmstadt 1898 Under 19,Darmstadt 98 U19,Germany
34138,TSV Havelse Under 19,Havelse U19,Germany
34139,FC Viktoria 1889 Berlin Lichterfelde-Tempelhof Under 19,Viktoria Berlin U19,Germany
34140,TV Jahn Schneverdingen,Jahn Schneverdingen,Germany
34197,FC Türkiye Wilhelmsburg,Türkiye,Germany
34199,SC Düsseldorf West,Düsseldorf West,Germany
34201,TSV Meerbusch,Meerbusch,Germany
34202,Spvg Schonnebeck 1910,Schonnebeck,Germany
34206,SV Frauenbiburg,Frauenbiburg,Germany
34207,SC Opel Rüsselsheim,Opel Rüsselsheim,Germany
34208,SC Sand II,Sand II,Germany
34209,SV Budberg,Budberg,Germany
34210,Vorwärts Spoho Köln,Vorwärts Köln,Germany
34211,TSV DUWO 08 Hamburg,DUWO 08,Germany
34233,Turnverein Herkenrath 09 e.V.,TV Herkenrath,Germany
34234,Spielverein 1910 Breinig e.V.,SV Breinig,Germany
34235,FC Blau-Weiß Friesdorf,Blau-Weiß Friesdorf,Germany
34236,SV Steinbach 1920 e.V.,Steinbach 1920,Germany
34237,SC Paderborn 07 II (U23),Paderborn 07 II,Germany
34258,Gettorfer SC,Gettorfer SC,Germany
34259,TSV Wankendorf,Wankendorf,Germany
34260,SV Grün-Weiß Siebenbäumen,GW Siebenbäumen,Germany
34261,ATSV Stockelsdorf,Stockelsdorf,Germany
34262,SV Blau-Weiß Löwenstedt,Blau-Weiß Löwenstedt,Germany
34263,TSV Pansdorf,Pansdorf,Germany
34264,FC Reher/Puls,Reher/Puls,Germany
34265,TSV Vatanspor,Vatanspor,Germany
34269,DJK VfL Billerbeck,Billerbeck,Germany
34270,FFC Gera,Gera,Germany
34271,FSV Lokomotive Dresden,Lokomotive Dresden,Germany
34272,SV Hegnach 1947,Hegnach,Germany
34273,TSG Neu-Isenburg,Neu-Isenburg,Germany
34274,FSV Babelsberg 74,Babelsberg,Germany
34275,SFC Stern 1900,Stern,Germany
34289,TSV Victoria Clarholz 2015,Victoria Clarholz,Germany
34312,SV Sandhausen II,Sandhausen II,Germany
34410,SC 1910 Käfertal Mannheim,SC Käfertal,Germany
34411,TSV Eppendorf-Groß-Borstel 1908,Eppendorf-Groß-Borstel,Germany
34637,TSV 1895 Michelfeld,Michelfeld,Germany
34638,TSV Oberwittstadt,Oberwittstadt,Germany
34639,FC Victoria Bammental,Victoria Bammental,Germany
34640,FSV Buckenberg,Buckenberg,Germany
34669,ESC Geestemünde,Geestemünde,Germany
34670,Bremer TS Neustadt,BTS Neustadt,Germany
34679,SSV Langenaubach,SSV Langenaubach,Germany
34680,SG Oberliederbach,SG Oberliederbach,Germany
34681,TSV Korbach,TSV Korbach,Germany
34690,SSV Ehingen-Süd,Ehingen-Süd,Germany
34691,1.FC Heiningen,Heiningen,Germany
34692,SC 04 Tuttlingen,Tuttlingen,Germany
34693,SG Kisslegg,Kisslegg,Germany
34694,TSG Backnang,Backnang,Germany
34695,TSV Essingen,Essingen,Germany
34714,SV Kirchzarten,Kirchzarten,Germany
34715,SV 08 Laufenburg,Laufenburg,Germany
34716,FV Tennenbronn,Tennenbronn,Germany
34717,FSV Altdorf,Altdorf,Germany
34718,SV Bühlertal,Bühlertal,Germany
34719,1. FC Rielasingen-Arlen,Rielasingen-Arlen,Germany
34727,SpVgg 1906 Haidhausen,Haidhausen,Germany
34728,FC 1920 Gundelfingen,Gundelfingen,Germany
34740,FC Borntal Erfurt,Borntal Erfurt,Germany
34835,FSV Zwickau Under 19,Zwickau U19,Germany
34836,SV Wehen Wiesbaden Under 19,Wehen Wiesbaden U19,Germany
34837,BSC Oppau 1914,Oppau 1914,Germany
34957,SG SV 08 Steinach,SV 08 Steinach,Germany
34958,FC Union Mühlhausen,Union Mühlhausen,Germany
34959,SG FC Erfurt Nord,Erfurt Nord,Germany
34960,SV Jena-Zwätzen,Jena-Zwätzen,Germany
34961,SG Glücksbrunn Schweina,SGG Schweina,Germany
34975,SV Frankonia Wernsdorf,Frankonia Wernsdorf,Germany
34976,FSV Bernau,FSV Bernau,Germany
34977,TSG Einheit Bernau,Einheit Bernau,Germany
34978,Breesener SV Guben Nord,Breesener SV,Germany
34991,Doberaner FC,Doberaner,Germany
34992,TSV Bützow,Bützow,Germany
34993,Güstrower SC 09,Güstrower,Germany
34994,FC Pommern Stralsund,Pommern Stralsund,Germany
34995,Bölkower SV,Bölkower,Germany
35005,SV Einheit Kamenz,Einheit Kamenz,Germany
35006,SV Rot-Weiß Bad Muskau,Rot-Weiß Bad Muskau,Germany
35007,FC 1910 Lößnitz,FC 1910 Lößnitz,Germany
35008,Kickers 94 Markkleeberg,Kickers 94 Markkleeberg,Germany
35009,SG Taucha 99,SG Taucha 99,Germany
35017,VFB 1920 Linz e.V.,VFB Linz,Germany
35018,FC Cosmos Koblenz,Cosmos Koblenz,Germany
35019,SG HWW Niederroßbach e.V.,Niederroßbach,Germany
35020,TuS Kirchberg 1909 e.V.,TuS Kirchberg,Germany
35021,SG Neumagen-Dhron,Neumagen-Dhron,Germany
35042,FC Bitburg 1919 e.V.,FC Bitburg,Germany
35043,FC Grimma,FC Grimma,Germany
35080,FSV 1946 Saulheim e.V,FSV Saulheim,Germany
35081,SV Herschberg e.V. 1908,SV Herschberg,Germany
35082,FC Fehrbach 1923 e.V.,FC Fehrbach,Germany
35083,TuS Rüssingen,TuS Rüssingen,Germany
35084,FSV Offenbach,FSV Offenbach,Germany
35085,SG Meisenheim Desloch-Jeckenbach,SG Meisenheim,Germany
35090,SV Fortuna Magdeburg,Fortuna Magdeburg,Germany
35091,VfB IMO Merseburg,VfB IMO Merseburg,Germany
35092,SV Eintracht Salzwedel 09,Eintracht Salzwedel,Germany
35093,BSV Halle-Ammendorf,Halle-Ammendorf,Germany
35094,SV Blau-Weiß Zorbau,Blau-Weiß Zorbau,Germany
35095,SV Spexard,Spexard,Germany
35096,YEG Hassel,YEG Hassel,Germany
35097,SpVg Brakel,Brakel,Germany
35098,TBV Lemgo,TBV Lemgo,Germany
35099,FC Wetter 10/30,FC Wetter,Germany
35100,FSV Werdohl,FSV Werdohl,Germany
35120,Düsseldorfer Sport-Club 1899 e.V.,Düsseldorfer SC,Germany
35121,Spvgg. Sterkrade-Nord,Sterkrade-Nord,Germany
35122,FC Remscheid,FC Remscheid,Germany
35243,MSV Hamburg,MSV Hamburg,Germany
35244,TSV Neuland,Neuland,Germany
35245,TuS Finkenwerder,Finkenwerder,Germany
35249,1. FC Spich 1911,Spich,Germany
35250,FC Union Schafhausen,Union Schafhausen,Germany
35252,FC Roetgen,Roetgen,Germany
35253,BC Viktoria 1915 Glesch/Paffendorf,BCV Glesch/Paffendorf,Germany
35254,SV Deutz 05,Deutz,Germany
35255,Germania Eicherscheid,Germania Eicherscheid,Germany
35269,FV Lebach FC,FV Lebach,Germany
35270,FV Eppelborn FC,FV Eppelborn,Germany
35272,FC Brotdorf e.V.,Brotdorf,Germany
35273,SV Illingen,Illingen,Germany
35274,FSG 08 Bous,Bous,Germany
35275,1. FC Lautenbach,Lautenbach,Germany
35276,SG Perl/​Besch FC,SG Perl/​Besch,Germany
35647,SV Sparta Lichtenberg,Sparta Lichtenberg,Germany
35648,TUS Makkabi,Makkabi,Germany
35649,DJK Schwarz-Weiss Neukölln,Schwarz-Weiß Neukölln,Germany
35650,FC Stern Marienfelde,Stern Marienfelde,Germany
35651,Mariendorfer SV,Mariendorfer SV,Germany
35652,FC Spandau 06,Spandau,Germany
36308,VfL Holsen,Holsen,Germany
36318,TSG Harsewinkel,Harsewinkel,Germany
36335,Stadtauswahl Delmenhorst,Delmenhorst XI,Germany
36346,Begatal Auswahl,Begatal XI,Germany
36407,TSV Kornburg,Kornburg,Germany
36408,SC March,March,Germany
36412,Sportfreunde Schwäbisch Hall FC,Schwäbisch Hall,Germany
36419,Germania Walsrode,Walsrode,Germany
36420,TSV Barsinghausen,Barsinghausen,Germany
36421,TuS Mingolsheim,Mingolsheim,Germany
36423,HFC Colditz,Colditz,Germany
36465,SV Stützengrün-Hundshübel,Stützengrün-Hundshübe,Germany
36471,LFC Laer 06,Laer,Germany
36484,SV Bielen,Bielen,Germany
36485,BSC Blasheim,Blasheim,Germany
36487,ASV Veitsbronn-Siegelsdorf,Veitsbronn-Siegelsdorf,Germany
36488,SV Breberen,Breberen,Germany
36494,FC Würzburger Kickers II,Würzburger Kickers II,Germany
36495,SV Grün-Weiß Gospenroda,Grün-Weiß Gospenroda,Germany
36496,ZLSG Wormstedt,Wormstedt,Germany
36497,SV Marienloh,Marienloh,Germany
36498,SV 08 Rothenstein,Rothenstein,Germany
36502,SV Eintracht Camburg,Eintracht Camburg,Germany
36506,KF Kosova,Kosova,Germany
36510,SV 90 Großenehrich,Großenehrich,Germany
36511,SV EK Veilsdorf,Veilsdorf,Germany
36512,VfL Rheingold Poll,Rheingold Poll,Germany
36543,FSV Meuselwitz,FSV Meuselwitz,Germany
36547,SpVgg Oelde,Oelde,Germany
36548,SG Kaarst,Kaarst,Germany
36549,SpVgg 07 Mannheim,SpVgg Mannheim,Germany
36550,SV Eintracht Osnabrück,Eintracht Osnabrück,Germany
36609,SpVgg Ketsch,Ketsch,Germany
36633,VfB Artern,Artern,Germany
36643,Potzlower SV,Potzlower SV,Germany
36658,SC Olympia Lorsch,Olympia Lorsch,Germany
36674,SV Herbede,Herbede,Germany
36675,BSV Holzhausen,Holzhausen,Germany
36704,RWO Alzey,Alzey,Germany
36717,HSC Hannover,HSC Hannover,Germany
36718,TUS Bersenbrück,Bersenbrück,Germany
36734,FV Biebrich 02,Biebrich,Germany
36748,FC Preussen Espelkamp,Preussen Espelkamp,Germany
36784,TSV von 1860 e. V. Travemünde,TSV Travemünde,Germany
36785,TSV Lägerdorf,TSV Lägerdorf,Germany
36812,Select XI Neuruppin,Neuruppin XI,Germany
36818,FC St. Pauli von 1910,St. Pauli,Germany
36819,VfL Jesteburg,Jesteburg,Germany
36820,Borussia VfL Mönchengladbach II,Borussia M''gladbach II,Germany
36821,FC Brünninghausen,Brünninghausen,Germany
36926,Viktoria Kelsterbach,Viktoria Kelsterbach,Germany
36971,DSC Wanne Eickel,Wanne Eickel,Germany
36974,SC Weyhe,Weyhe,Germany
36975,TSV 1869 Sundhausen,Sundhausen,Germany
36976,SV Alberweiler,Alberweiler,Germany
36977,Sportfreunde Ippendorf,Sportfreunde Ippendorf,Germany
37011,VfL Rheinbach,Rheinbach,Germany
37021,TSG Concordia Schönkirchen,Concordia Schönkirchen,Germany
37028,SV 1912 Morlautern,Morlautern,Germany
37029,JFV Nordwest Under 19,Nordwest U19,Germany
37030,FC Astoria Walldorf II,Astoria Walldorf II,Germany
37031,1. Göppinger SV,Göppinger SV,Germany
37040,TSG Balingen Under 19,Balingen U19,Germany
37071,FSV Hessen Wetzlar II,Hessen Wetzlar II,Germany
37072,FV Fortuna Heddesheim,Fortuna Heddesheim,Germany
37077,TuS Sulingen,Sulingen,Germany
37078,MTV Treubund Lüneburg,Treubund Lüneburg,Germany
37131,FC Speyer 09,Speyer,Germany
37144,FC Hammerau,Hammerau,Germany
37222,VfL Benrath,Benrath,Germany
37311,TSV Amicitia Viernheim,Amicitia Viernheim,Germany
37324,SG Heidelberg-Kirchheim,HD-Kirchheim,Germany
37325,SpVgg Neunkirchen,SV Neunkirchen,Germany
37326,TSV Obergimpern,TSV Obergimpern,Germany
37327,VfB Eppingen,VfB Eppingen,Germany
37328,FV 09 Niefern,FV 09 Niefern,Germany
37329,FV Neuthard,FV Neuthard,Germany
37571,SV Mering,Mering,Germany
37572,SpVgg Erlangen,SpVgg Erlangen,Germany
37573,DJK Schwebenried / Schwemmelsbach,Schwebenried / Schwemm.,Germany
37574,TV Aiglsbach,Aiglsbach,Germany
37575,FC Sturm Hauzenberg,Sturm Hauzenberg,Germany
37576,FC Germania Rothenbergen,Germania Rothenbergen,Germany
37577,SV Au-Wittnau,Au-Wittnau,Germany
37578,Hegauer FV,Hegauer FV,Germany
37579,SC Markdorf,Markdorf,Germany
37580,FC FC Teutonia 09 Schonach,Schonach,Germany
37581,FV Herbolzheim,Herbolzheim,Germany
37758,FV Blau-Weiß 90 Briesen/Mark,Blau-Weiß Briesen/Mark,Germany
37759,FSV Dynamo Eisenhüttenstadt,Dynamo Eisenhüttenstadt,Germany
37760,SpVgg. Blau-Weiß 90 Vetschau,Blau-Weiß Vetschau,Germany
37761,FSV Glückauf Brieske/​Senftenberg,Glückauf,Germany
37779,DJK SV Phönix Schifferstadt,Phönix Schifferstadt,Germany
37780,SV 1919 Mackenbach,SV Mackenbach,Germany
37781,VfR 1976 Kandel,VfR Kandel,Germany
37782,SC Leinefelde 1912,Leinefelde,Germany
37783,FSV Hirschberg/Saale,Hirschberg/Saale,Germany
37784,Hainaer SV,Hainaer SV,Germany
37785,RSV Fortuna Kaltennordheim,Fortuna Kaltennordheim,Germany
37786,FSV Sömmerda,FSV Sömmerda,Germany
37787,FSV 06 Eintracht Hildburghausen,Eintracht Hildburghausen,Germany
37792,Rather SV,Rather SV,Germany
37811,SV Oberland Spree,Oberland Spree,Germany
37812,ESV Lok Zwickau,Lok Zwickau,Germany
37813,VfK Blau-Weiß Leipzig 1892,Blau-Weiß Leipzig,Germany
37814,VfB Empor Glauchau,Empor Glauchau,Germany
37815,SV 1890 Westerhausen,Westerhausen,Germany
37816,SV Medizin Uchtspringe,Medizin Uchtspringe,Germany
37817,CFC Germania 03 Köthen,Germania 03 Köthen,Germany
37827,SV Essen-Burgaltendorf 1913,SV Burgaltendorf,Germany
37828,VFL Repelen 08,VFL Repelen,Germany
37829,SC Union Nettetal 1996,Union Nettetal,Germany
37830,FSV Trier-Tarforst,FSV Trier-Tarforst,Germany
37831,SC Vallendar,SC Vallendar,Germany
37832,SGN Müschenbach,SG Müschenbach,Germany
37847,Wittenauer SC Concordia,Wittenauer SC Concordia,Germany
37858,SuS 1920 Bad Westernkotten,Bad Westernkotten,Germany
37859,Westfalia Kinderhaus 1920,Westfalia Kinderhaus,Germany
37860,FC Lennestadt,Lennestadt,Germany
37864,TSG Öhringen,Öhringen,Germany
37865,SV 03 Tübingen,Tübingen,Germany
37866,FSV Blau-Weiß Greifswald,Blau-Weiß Greifswald,Germany
37867,FSV Kühlungsborn,FSV Kühlungsborn,Germany
37868,SG Aufbau Boizenburg,Aufbau Boizenburg,Germany
37869,FSV Einheit 49 Ueckermünde,Einheit Ueckermünde,Germany
37870,Gnoiener SV,Gnoiener SV,Germany
37882,Frohnauer SC,Frohnauer,Germany
37883,SK Türkyurt 1989,Türkyurt,Germany
37942,TuS Mechernich 1897 eV,TuS Mechernich,Germany
37943,VfL Vichttal,VfL Vichttal,Germany
37944,FV Bad Honnef,Bad Honnef,Germany
37976,Wandsbeker TSV Concordia,Concordia,Germany
37977,Hamm United FC,Hamm United,Germany
37978,FC Neuenfelde,Neuenfelde,Germany
37979,SV Eidelstedt,Eidelstedt,Germany
38055,SpVgg Quierschied,Quierschied,Germany
38056,SV Losheim,Losheim,Germany
38057,TuS Herrensohr Saarbrücken,Herrensohr,Germany
38058,VfL Primstal Nonnweiler,Primstal,Germany
38059,Türkischer SC Neunkirchen,TSC Neunkirchen,Germany
38070,SV Empor Berlin,Empor Berlin,Germany
38071,BSV Al-Dersimspor,Dersimspor Berlin,Germany
38072,TSV Mariendorf 1897 Berlin,TSV Mariendorf,Germany
38073,SD Croatia Berlin,Croatia Berlin,Germany
38074,Spandauer Kickers,Spandauer Kickers,Germany
38233,SV 90 Görmin,Görmin,Germany
38236,1. FSV Mainz 05 Under 23,Mainz 05 U23,Germany
38243,TUS Viktoria Buchholz 06,Viktoria Buchholz,Germany
38297,BSC Hastedt,Hastedt,Germany
38298,SFL Bremerhaven,SFL Bremerhaven,Germany
38302,SV Grün-Weiß Lübben,Grün-Weiß Lübben,Germany
38323,TSV Kastl,Kastl,Germany
38325,TSV Blaustein,Blaustein,Germany
38326,FC Stahl Brandenburg,Stahl Brandenburg,Germany
38672,Eintracht Frankfurt Under 17,Eintracht Frankfurt U17,Germany
38813,FV Gröditz 1911,Gröditz,Germany
38947,Oranienburger FC Eintracht,Oranienburger,Germany
38948,VfR Kaiserslautern,VfR Kaiserslautern,Germany
38949,Friedrichshagener SV 1912,Friedrichshagener,Germany
38951,AC Milan Heidenheim,Milan Heidenheim,Germany
38952,SV Großkuchen,Großkuchen,Germany
38953,TSV Seissen,TSV Seissen,Germany
38954,DJK-SG Schwabsberg-Buch,Schwabsberg-Buch,Germany
38955,SV Eintracht Staufen,Eintracht Staufen,Germany
38956,SC 04 Schwabach,Schwabach,Germany
38959,FSV Treuen,FSV Treuen,Germany
38960,SV Saxonia Bernsbach,Saxonia Bernsbach,Germany
38961,SV Ringschnait,SV Ringschnait,Germany
38967,BW Grümerbaum,Grümerbaum,Germany
38968,TuS Querenburg,Querenburg,Germany
38979,1. FC Köln Under 21,Köln U21,Germany
39005,DJK SV Mauritz 1906,Mauritz,Germany
39006,SC Reckenfeld,Reckenfeld,Germany
39008,BV Borussia 09 Dortmund Under 23,Borussia Dortmund U23,Germany
39032,Ebersbrunner SV,Ebersbrunner SV,Germany
39033,SV Waldhausen,Waldhausen,Germany
39034,TSG Schnaitheim,Schnaitheim,Germany
39038,FSV 67 Halle,FSV 67 Halle,Germany
39078,TSG Abtsgmünd,TSG Abtsgmünd,Germany
39079,Spvg Hiddenhausen,Hiddenhausen,Germany
39086,BSG Chemie Kahla,Kahla,Germany
39109,FC Bayern Kickers 1907 Nürnberg,Bayern Kickers,Germany
39116,SV Preußen 09 Reinfeld,Preußen Reinfeld,Germany
39117,TuS Jevenstedt,Jevenstedt,Germany
39118,Inter Türkspor Kiel,Inter Türkspor Kiel,Germany
39119,PSV Neumünster,PSV Neumünster,Germany
39210,MTV Tellingstedt,Tellingstedt,Germany
39211,SV Barkas Frankenberg,Barkas Frankenberg,Germany
39212,VfR Voxtrup,Voxtrup,Germany
39213,Sportfreunde Lechtingen,SF Lechtingen,Germany
39216,TSV Krefeld-Bockum,Krefeld-Bockum,Germany
39232,1.FC Haßfurt,Haßfurt,Germany
39233,VfL Roßbach,Roßbach,Germany
39234,SG Spergau,Spergau,Germany
39236,SG Werratal,Werratal,Germany
39367,TSV Langewiesen,Langewiesen,Germany
39368,SG Modau,Modau,Germany
39427,SV Blau-Weiß Büssleben 04,Blau-Weiß Büssleben,Germany
39436,SV Lippstadt 08 Under 19,Lippstadt 08 U19,Germany
39437,SV Sandhausen Under 19,Sandhausen U19,Germany
39467,FC An der Fahner Höhe,An der Fahner Höhe,Germany
39477,SV Brukteria Dreierwalde,Brukteria Dreierwalde,Germany
39527,SV Viktoria 1913 Herxheim,Viktoria Herxheim,Germany
39562,MTV Eintracht Celle,Eintracht Celle,Germany
39583,SpVgg Greuther Fürth,Greuther Fürth,Germany
39584,SV Holzbach,Holzbach,Germany
39585,SpVg Berghofen,Berghofen,Germany
39586,SV Menden,Menden,Germany
39587,Bischofswerdaer FV 08,Bischofswerdaer FV,Germany
39588,Rasen Ballsport Leipzig,RB Leipzig,Germany
39589,Rostocker FC,Rostocker FC,Germany
39700,SV Heftrich,Heftrich,Germany
39738,1. FC Schweinfurt 1905 II,Schweinfurt II,Germany
39739,DJK Gebenbach,Gebenbach,Germany
39740,TSV Schwaben Augsburg,Schwaben Augsburg,Germany
39741,TuS Holzkirchen,Holzkirchen,Germany
39742,SB Chiemgau Traunstein,Chiemgau Traunstein,Germany
39743,Teutonia 05 Ottensen,Teutonia Hamburg,Germany
39744,Hamburger SV III,Hamburger SV III,Germany
39750,1. FC Monheim 1910,Monheim,Germany
39792,SV Walbeck,Walbeck,Germany
39793,Weimarer FFC,Weimarer FFC,Germany
39910,TSV Friedrichsberg-Busdorf,Friedrichsberg-Busdorf,Germany
39911,SC Weiche Flensburg 08 II,Weiche Flensburg II,Germany
39912,SV Atlas Delmenhorst,Atlas Delmenhorst,Germany
39931,TSG Neu-Isenburg,Neu-Isenburg,Germany
39932,FC Pesch,Pesch,Germany
39947,DJK Arminia Klosterhardt Under 19,Arminia Klosterhardt U19,Germany
39948,SC Paderborn 07 Under 19,Paderborn U19,Germany
39971,Walddörfer SV,Walddörfer SV,Germany
40010,SV Meppen II,Meppen II,Germany
40011,SV Henstedt-Ulzburg II,Henstedt-Ulzburg II,Germany
40142,1.FC Mühlhausen,Mühlhausen,Germany
40143,SG ASV/DJK Eppelheim,ASV/DJK Eppelheim,Germany
40144,FC Español Karlsruhe,Español Karlsruhe,Germany
40145,ATSV Mutschelbach,Mutschelbach,Germany
40146,FVgg Weingarten,Weingarten,Germany
40188,TSV Neckarbischofsheim,Neckarbischofsheim,Germany
40216,SV 08 Kuppenheim,Kuppenheim,Germany
40217,FC Auggen,Auggen,Germany
40218,SV Oberschopfheim,Oberschopfheim,Germany
40219,TSV Aach-Linz,Aach-Linz,Germany
40220,SC Lahr,SC Lahr,Germany
40344,Türkspor FK Berlin,Türkspor Berlin,Germany
40345,SV Schwarz-Gelb Bernburg,Schwarz-Gelb Bernburg,Germany
40346,FC Motor Zeulenroda,Motor Zeulenroda,Germany
40349,TSV Lichtenberg,TSV Lichtenberg,Germany
40435,SSV Gaisbach,Gaisbach,Germany
40436,VfL Sindelfingen,Sindelfingen,Germany
40437,TSV Heimenkirch,Heimenkirch,Germany
40438,FV Spfr Neuhausen,Neuhausen,Germany
40439,FSV 04 Viernau,Viernau,Germany
40440,FC Wacker 14 Teistungen,Wacker Teistungen,Germany
40441,FSV Grün-Weiß Stadtroda,Grün-Weiß Stadtroda,Germany
40442,DJK SG Struth 1921,Struth,Germany
40443,Herpfer SV 07,Herpf,Germany
40444,FC Saalfeld,Saalfeld,Germany
40445,SV Scherpenberg 1921,Scherpenberg,Germany
40446,FSV Duisburg 1989,FSV Duisburg,Germany
40447,VFB Frohnhausen 1912,Frohnhausen,Germany
40539,SC Willingen,Willingen,Germany
40541,SV Weidenhausen,Weidenhausen,Germany
40542,Türk Gücü Hanau FC,Türk Gücü Hanau,Germany
40543,1. FC Lichtenfels,Lichtenfels,Germany
40544,ASV Vach,Vach,Germany
40590,SpVgg Horsthausen,Horsthausen,Germany
40591,RSV Meinerzhagen,Meinerzhagen,Germany
40592,TuS Viktoria Rietberg,Viktoria Rietberg,Germany
40593,SV Wacker Obercastrop,Wacker Obercastrop,Germany
40655,SV Sirzenich,Sirzenich,Germany
40656,SG Schneifel-Stadtkyll,Schneifel-Stadtkyll,Germany
40657,FC Emmerichenhain,Emmerichenhain,Germany
40850,VfB Bodenheim 1909,Bodenheim,Germany
40851,TSV 1881 Gau-Odernheim,Gau-Odernheim,Germany
40852,VfR Baumholder,Baumholder,Germany
40881,SF Charlottenburg-Wilmersdorf,Charlott.-Wilmersdorf,Germany
40882,BSC Kickers 1900,BSC Kickers,Germany
40883,SG Weitefeld,Weitefeld,Germany
40893,Hamburg-Eimsbütteler BC,HEBC,Germany
40894,Hörnerkirchen,Hörnerkirchen,Germany
40922,Penkuner SV Rot-Weiß,Penkuner SV Rot-Weiß,Germany
40923,Penzliner SV,Penzliner SV,Germany
40924,SG Karlsburg-Züssow,Karlsburg-Züssow,Germany
40948,FSV Oderwitz 02,Oderwitz,Germany
40950,SV Olbernhau,Olbernhau,Germany
40951,SV Bannewitz,Bannewitz,Germany
40952,Radebeuler BC 08,Radebeuler BC,Germany
41006,Haldensleber SC,Haldensleber,Germany
41007,SV Edelweiß Arnstedt,Edelweiß Arnstedt,Germany
41008,SV Union Heyrothsberge,Union Heyrothsberge,Germany
41009,SC Naumburg,Naumburg,Germany
41010,MSV Börde 1949,Börde,Germany
41187,TuS Marialinden 1946,Marialinden,Germany
41188,SV Bergheim 1937,SV Bergheim,Germany
41189,Spvg. Frechen 20,Frechen,Germany
41190,FV Bonn-Endenich 08,Bonn-Endenich,Germany
41191,SV 1920 Schönenbach,Schönenbach,Germany
41192,FC Germania Teveren,Germania Teveren,Germany
41382,TuS Marienborn,TuS Marienborn,Germany
41429,FC Noswendel Wadern,Noswendel Wadern,Germany
41430,FV Bischmisheim,FV Bischmisheim,Germany
41431,DJK Ballweiler-Wecklingen,Ballweiler-Wecklingen,Germany
41432,1. FC Riegelsberg,Riegelsberg,Germany
